,area_mean,concavity_mean,compactness_mean,symmetry_mean,concave points_mean,fractal_dimension_mean,smoothness_mean,radius_mean,texture_mean,smoothness_se,perimeter_se,texture_se,compactness_se,fractal_dimension_se,concavity_se,concave points_se,symmetry_se,perimeter_worst,texture_worst,radius_worst,area_worst,concavity_worst,smoothness_worst,symmetry_worst,Unnamed: 32,perimeter_mean,area_se,radius_se,fractal_dimension_worst,compactness_worst,concave points_worst
10,0.2775397667020148,0.0772961574507966,0.145113796699589,0.2363636363636363,0.1651590457256461,0.1476411120471778,0.2656856549607294,0.4278006531307681,0.4575583361515048,0.0787299860624808,0.0805258446025538,0.1827263083451202,0.0527007540481268,0.0741815568729876,0.0278030303030303,0.1437961735177116,0.0945291833173861,0.3655062503112705,0.5826226012793179,0.4005691924582,0.2371215100275265,0.1165335463258785,0.3099121706398996,0.2726197516262567,0.0,1.628360168613088,0.2518350834332588,0.3881948216548976,0.7734487734487732,0.4960076064072336,1.3711340206185567
11,0.2704135737009544,0.233223992502343,0.3368504999693271,0.3949494949494949,0.3283300198807157,0.2287278854254423,0.4014624898438206,0.4164418571631407,0.2766317213391951,0.1379474453547268,0.1322621684022051,0.1380613507779349,0.2880854387598763,0.112253499716706,0.0704797979797979,0.2428490244364463,0.1716384307986717,0.4287564121719209,0.4067164179104478,0.4443258626823195,0.2737416437278804,0.3166932907348243,0.4518919632833652,0.4389907352651291,0.0,1.653237509501762,0.3538152925487204,0.5711388738004708,1.3055227600682149,2.070844369415257,2.4879725085910653
12,0.4154825026511134,0.4838331771321462,0.6944972701061285,0.6752525252525251,0.5556660039761432,0.5905644481887111,0.4041708043694141,0.5768848502058783,0.5103145079472439,0.0484753713838936,0.4859350704424445,0.7089374115983027,0.606227656442455,0.4126832773655045,0.2244949494949495,0.77476794847509,0.5200371475206843,0.5044573932964789,0.4776119402985075,0.4635361081465671,0.2818521431380259,0.2906549520766773,0.2148187281252064,0.3175635718509758,0.0,2.449312417939327,0.8173209462866876,1.2225239905848269,1.2399317853863308,1.4087764744690552,2.4288659793814436
13,0.2711346765641569,0.2328491096532333,0.2478989019078584,0.3974747474747475,0.2666003976143141,0.0720303285593934,0.2832896993770877,0.4197548393203654,0.4815691579303347,0.2738552537648299,0.1011167130000471,0.1586368458274399,0.2178628293327726,0.0727996351726711,0.127550505050505,0.3773441939761319,0.3085495581696403,0.3067383833856268,0.4168443496801706,0.3169690501600853,0.1699026740070782,0.1854632587859424,0.2768936142111867,0.2452197910506603,0.0,1.6560016584893924,0.2224737485011148,0.4226688393988772,0.2054309327036596,0.6407621930513916,1.5381443298969073
14,0.1844326617179215,0.4985941893158387,0.6438868781056377,0.5095959595959596,0.3988568588469185,0.5657118786857624,0.5459059312088111,0.3194188082729898,0.4362529590801487,0.1603154638474351,0.061442774348584,0.1787482319660537,0.4289061795896297,0.2486837195804485,0.1389141414141414,0.3083917408600113,0.1650250464344008,0.2908013347278251,0.5327825159914712,0.2525791533262184,0.1259585135666535,0.5545527156549521,0.6202866010698012,0.400354819633353,0.0,1.3768226107387187,0.0927011307475932,0.1457179069346368,2.310376492194674,2.892025885069515,3.035051546391753
15,0.2185790031813361,0.384020618556701,0.4297895834611374,0.6277777777777778,0.3660039761431412,0.4382898062342039,0.5531281032770606,0.3577547446637323,0.6029759891782212,0.1323724377060883,0.0999858643924044,0.1486916548797736,0.3015291254844234,0.157926011912165,0.1197222222222222,0.2064784997158553,0.1503911746496313,0.3670003486229394,0.6692430703624735,0.3390252579153326,0.1862957137239481,0.5611821086261981,0.6381166215413062,0.5229647151586833,0.0,1.4633404740515512,0.1923653058098832,0.3744341843201156,2.0742489833398925,2.446507747086959,2.3532646048109966
16,0.2294803817603393,0.1732661668228678,0.1614011410342923,0.2656565656565656,0.2613817097415506,0.1950294860994103,0.4156360025277602,0.3643807089781817,0.3523841731484612,0.1361457660536424,0.1148753710596993,0.1944395332390381,0.0703577973383002,0.0411190801929162,0.0504545454545454,0.2100776662246637,0.0874936680362469,0.3635141192290453,0.5026652452025586,0.3963002490217004,0.2341722375147463,0.2327476038338658,0.4967972000264148,0.2885866351271437,0.0,1.4083339091977056,0.288368652852644,0.5231939163498096,0.7115308933490752,0.6201938469598623,2.211683848797251
17,0.2779639448568398,0.4034676663542643,0.5607631433654376,0.5575757575757576,0.5109343936381711,0.4970513900589722,0.5811140200415277,0.433006767949264,0.3709841055123435,0.1806098514464425,0.1459265890778872,0.1575318246110325,0.1709225823895214,0.1121844036316902,0.0805050505050505,0.2456904716802425,0.1267518433050036,0.4302505104835899,0.5186567164179106,0.4635361081465671,0.277674007078254,0.382108626198083,0.7114178168130489,0.4220382416715947,0.0,1.7776242139451317,0.353964714100538,0.6629730219083828,1.5521448248720977,1.5368435350389535,2.8494845360824748
18,0.4735949098621421,0.3465323336457357,0.255567143120054,0.2636363636363636,0.4720675944333996,0.0840353833192923,0.4123860250970479,0.607174972786218,0.4206966520121744,0.1625250705374443,0.2406822786599444,0.1451555869872701,0.1252591101631267,0.03807885245222,0.0856313131313131,0.288122750520932,0.0798953115326166,0.6792668957617413,0.5026652452025586,0.6897901102810388,0.5438458513566654,0.429073482428115,0.5284950141979793,0.237137788290952,0.0,2.3829728422361964,0.7889308514413576,0.936737280463516,0.5538501902138264,1.1165507271686508,3.282474226804124
19,0.1793425238600212,0.1561387066541705,0.1898963253788111,0.4166666666666667,0.237624254473161,0.1621735467565291,0.4076916132526858,0.3104264281319513,0.157253973621914,0.2294251623211068,0.0613014182726287,0.0946782178217821,0.0927389070808423,0.0485469093321172,0.0602777777777777,0.2491002083727979,0.1676985422412337,0.2454803526072016,0.1929637526652452,0.2554251156172181,0.1292764451435312,0.1908945686900958,0.4809482929406325,0.2783362901636113,0.0,1.20710386289821,0.1252003182679052,0.2294405214557304,0.460448642266824,0.58216181079062,1.7704467353951892
20,0.1597030752916224,0.1070290534208059,0.3301024477025949,0.4580808080808081,0.154572564612326,0.3822662173546757,0.4953507267310644,0.2886554025273321,0.2029083530605343,0.0810415745997212,0.0294963011826791,0.08563914427157,0.1256346321386727,0.0528654146456061,0.0428787878787878,0.1229399507482477,0.125204029943153,0.227501369590119,0.2257462686567164,0.2337246531483458,0.1094425874950845,0.1509584664536741,0.3964207884831275,0.3191405479992115,0.0,1.1565199364245728,0.0587824384850148,0.1067535759550968,0.7028728846910663,0.971408058522766,1.0010996563573884
21,0.0553128313891834,0.0692596063730084,0.1396846819213545,0.3813131313131312,0.1031809145129224,0.4020640269587195,0.4493093797959737,0.1194093426096833,0.092323300642543,0.2683142400652684,0.0542807331668473,0.136271216407355,0.0906359840177847,0.0716250017274021,0.0501262626262626,0.2691797688956241,0.1743119266055045,0.0733104238258877,0.0970149253731343,0.0818214158662398,0.0318767204089657,0.0708226837060702,0.4043452420260185,0.1744529863985807,0.0,0.4574666574528368,0.0664776484036172,0.2401593336954552,0.5953036862127769,0.3396105597112668,0.8559450171821305
22,0.2379215270413573,0.4866447985004686,0.5954235936445617,0.7378787878787879,0.4848906560636183,0.4288121314237573,0.4935451837140021,0.3956173978891571,0.1538721677375718,0.1725532855151783,0.1237808038448852,0.0772188826025459,0.3832427073632349,0.1208905103436839,0.1627777777777777,0.4265959462019322,0.4057803793549839,0.3719806763285024,0.1881663113006396,0.3607257203842049,0.1955613448682658,0.5035942492012779,0.4479297365119197,0.6114725014784153,0.0,1.6228318706378273,0.2847078248331144,0.474090168386746,1.1654204381477111,2.2047326600110604,3.289347079037801
23,0.5346765641569459,0.257029053420806,0.2540334948776149,0.3580808080808081,0.4290258449304175,0.0593934288121314,0.376004333303241,0.6710682001041224,0.4507947243828203,0.1024917564673488,0.1670828817792018,0.1694660537482319,0.0776429236638928,0.0377333720271409,0.0433080808080808,0.1966281492706952,0.0414813980975966,0.6852432890084168,0.6281982942430705,0.7556029882604056,0.5971785292961069,0.2519968051118211,0.4551938189262365,0.2477823772915434,0.0,2.5819915693455875,0.6513883129933244,0.8404128191200432,0.5304998032270756,0.90310562621882,2.761512027491409
24,0.3228419936373277,0.3573102155576382,0.3874608919698178,0.4722222222222222,0.455765407554672,0.2809604043807918,0.5368782161234993,0.4576174925457901,0.3946567467027392,0.1473637692490736,0.2213636149460491,0.1196737977369165,0.1244329618169255,0.0658554786285809,0.0692171717171717,0.2140556923659784,0.0956548657623684,0.6304596842472235,0.5207889125799574,0.6591960156527926,0.4988694455367675,0.375,0.721983754870237,0.403705893948354,0.0,1.83014304471011,0.7157142910507696,1.0071338040919788,1.0651974288337924,1.2826498239077917,2.879725085910653
25,0.3262778366914104,0.5222586691658856,0.6386724740813448,1.0,0.6963220675944335,0.5090564448188711,0.5955583641780267,0.4808083676463629,0.2262428136624956,0.2147057823707379,0.3071667530509353,0.1360944130127298,0.2684080872412654,0.226262039992814,0.0942424242424242,0.4540632695586286,0.2138515224855068,0.5079436226903731,0.25,0.5094272500889363,0.3135568226504128,0.3077476038338658,0.5502872614409298,0.4930021683422038,0.0,1.995991983967936,0.7814597738504812,1.35361216730038,1.3343827889282436,1.4266282465484956,3.505154639175258
26,0.2126405090137857,0.3338800374882849,0.513526777498313,0.602020202020202,0.436530815109344,0.4060657118786857,0.4763925250519094,0.3596478773250036,0.3997294555292526,0.093109426522079,0.0637515902558544,0.1376856435643564,0.2125304172800192,0.0972941973107803,0.0677020202020202,0.2561091115741618,0.0936849214836494,0.3585337915234823,0.564765458422175,0.3447171824973319,0.1749164372788045,0.4424121405750798,0.5370798388694445,0.532032328011039,0.0,1.482136687167438,0.1064479135148056,0.2071338040919788,1.9010888101797192,2.472121159200939,3.7127147766323025
27,0.4031813361611877,0.3491096532333645,0.267529599411079,0.3217171717171717,0.3842445328031809,0.1480623420387531,0.3770876591134784,0.5503809929480808,0.3564423402096719,0.3072033178094299,0.2297036234274136,0.329031117397454,0.187520653708655,0.1147755068197836,0.1283080808080808,0.3620003788596325,0.211740867901165,0.4456895263708352,0.4061833688699361,0.4759871931696904,0.2993020055053086,0.2752396166134185,0.4135904378260582,0.1529666863788685,0.0,2.164605072213392,0.64802632807743,1.073909107369183,0.5029515938606848,0.715662019384696,2.0481099656357387
28,0.2497985153764581,0.3943298969072165,0.4610760076068952,0.4373737373737373,0.4349403578528827,0.325189553496209,0.5016701272907828,0.3937242652278859,0.5262089956036523,0.1196587007512662,0.1291523347311878,0.1440505657708627,0.2126806260702376,0.0715904536848942,0.0903030303030303,0.2051524910020837,0.1378679574492035,0.4925046068031277,0.6580490405117272,0.4389896833866951,0.26636846244593,0.5059904153354632,0.6136828897840586,0.4853144096195545,0.0,1.6200677216501969,0.2741736054299792,0.4743798660148468,1.1470549652367836,2.2652734522804665,2.78213058419244
29,0.3442629904559915,0.2313730084348641,0.2954419974234709,0.3429292929292929,0.3952783300198808,0.2428390901432183,0.4138304595106979,0.5011595437550287,0.1805884342238755,0.1330523166876296,0.1836686613579607,0.102170261669024,0.2108781205876168,0.0983651866285256,0.0860353535353535,0.2564879712066679,0.1599594754319806,0.4207878878430201,0.1998933901918976,0.4297403059409463,0.2560460086511993,0.1988019169329073,0.3587796341543948,0.2347723240685985,0.0,1.9683504940916317,0.4056645710294024,0.7080210030780372,0.6336088154269972,0.9853790105849364,2.001374570446736
30,0.4006362672322375,0.5433458294283037,0.5193546408195816,0.5671717171717171,0.6182902584493042,0.2529486099410278,0.4854202401372213,0.5513275592787165,0.5207981061887047,0.1541625590644865,0.2269707392922772,0.2443864922206506,0.2364887193198546,0.1266254853999972,0.1312121212121212,0.2193597272210646,0.1714977204930489,0.5482842771054336,0.5860874200426439,0.5414443258626823,0.3649233189146676,0.4898562300319488,0.5146272204979199,0.3703922728168736,0.0,2.239237094879414,0.7336448772688728,1.0417526706500089,1.122392758756395,1.5461575030804011,2.54020618556701
31,0.1260233297985153,0.2853795688847235,0.4055579412305994,0.6267676767676768,0.2575546719681909,0.5903538331929234,0.5260449580211249,0.2299682900279237,0.3040243490023672,0.1304687765577727,0.1280686048155303,0.1480286421499292,0.2394928951242227,0.1648701684562552,0.1061868686868686,0.1977647281682137,0.2089266617887094,0.3435928084067932,0.4291044776119403,0.3162575595873355,0.1729011010617381,0.5555910543130991,0.6110414052697617,0.6300019712201853,0.0,0.94368046437703,0.2554959114527884,0.5373891001267423,2.234290961563689,2.1352659817019335,2.125085910652921
32,0.320593849416755,0.5663074039362699,0.3994233482608429,0.6,0.5979125248508946,0.2919123841617524,0.6054888507718696,0.4751289696625491,0.4825836996956374,0.2228303362001563,0.1527587994157282,0.2293582036775105,0.2145582359479677,0.1022345673894117,0.1273232323232323,0.210645955673423,0.1848651995272133,0.4267642810896957,0.5349147121535183,0.4606901458555674,0.2848014156508061,0.4463258785942491,0.6090602918840388,0.387344766410408,0.0,1.9075392163637617,0.455571369336456,0.7088900959623392,0.7813196904105996,1.2752762658749792,2.538831615120275
33,0.4320254506892895,0.3882380506091846,0.4678240598736274,0.4005050505050505,0.3773856858846918,0.2664279696714406,0.3735668502302067,0.5816176818590563,0.5667906662157591,0.1122480198524662,0.1305658954907411,0.0543670438472418,0.2322828731937393,0.103685585174744,0.0883080808080808,0.1826671718128433,0.1062081386840772,0.5527665720404403,0.5031982942430704,0.5770188545001779,0.4000688163586315,0.4865015974440894,0.5265139008122565,0.4153360930415928,0.0,2.324925713495958,0.458485089596898,0.643563280825638,1.502295684113866,2.45155281310941,2.4536082474226806
34,0.2815270413573701,0.317244611059044,0.4187473161155757,0.4737373737373737,0.3852882703777336,0.3199241786015164,0.4637537239324727,0.433006767949264,0.2762935407507608,0.0840330421185029,0.0671912547707675,0.0719368811881188,0.1984858953945985,0.100956289816619,0.0672727272727272,0.171756014396666,0.1287217875837226,0.4098311668907814,0.4061833688699361,0.4368552116684454,0.2644022807707432,0.4212460063897763,0.4849105197120782,0.5332150601222156,0.0,1.7472185750811968,0.2108935782352564,0.3222886112619952,1.7908959727141551,2.1465203597520155,2.562199312714777
35,0.3079533404029692,0.3158388003748828,0.3503466045027912,0.4222222222222221,0.2991053677932405,0.139005897219882,0.3924347747585087,0.4618770410336504,0.4017585390598579,0.1381174151001121,0.1060641756584837,0.123651874115983,0.170772373599303,0.0611569448475049,0.0933080808080808,0.2263686304224285,0.2815331794900658,0.4138154290552319,0.453091684434968,0.4297403059409463,0.256537554069996,0.4320287539936102,0.5621739417552664,0.6501084171101912,0.0,1.8329071936977404,0.28679972655856,0.5069708491761724,0.8209366391184572,1.3823868983516217,2.4920962199312715
36,0.2076352067868505,0.3090440487347703,0.2773449481626894,0.4166666666666667,0.2782306163021869,0.2377843302443134,0.411663807890223,0.3440295328695159,0.4061548867095028,0.1415847979059727,0.0895255147717099,0.145597595473833,0.2080241535734671,0.1080386385307408,0.121590909090909,0.2199280166698238,0.1744526369111273,0.3276557597489915,0.4888059701492537,0.2831732479544646,0.1510027526543453,0.4142172523961661,0.4849105197120782,0.3993692095407056,0.0,1.3776518554350077,0.1352862730155884,0.2527611805178344,1.2163190345008528,1.5387839450475884,1.9890034364261169
37,0.1613149522799575,0.0600281162136832,0.056070179743574,0.2055555555555555,0.1452783300198807,0.182603201347936,0.3358310011736029,0.286288986700743,0.294555292526209,0.0897100316143726,0.0194600197898506,0.4379862093352192,0.0198801333854057,0.0304782831004795,0.0339141414141414,0.220496306118583,0.2649293634265773,0.169580158374421,0.2875799573560768,0.1910352187833511,0.0886502162799842,0.0386022364217252,0.1706398996235884,0.0831854918194362,0.0,1.073042636998134,0.0549721889136676,0.1048705413724424,0.1744719926538108,0.073347498326396,0.6890721649484536
38,0.2355461293743372,0.0561855670103092,0.0979387767621618,0.255050505050505,0.1440854870775348,0.1069924178601516,0.3723029701182631,0.3790524871030338,0.5238417314846128,0.1757487167284223,0.3449088253310088,0.4039515558698727,0.0652506984708745,0.0296836781227975,0.0459090909090909,0.363136957757151,0.0,0.2247621893520594,0.3512793176972282,0.2511561721807186,0.1262288635469917,0.0191533546325878,0.1499042461863567,0.0,0.0,1.4304471010987492,0.7411159548597492,1.5969581749049429,0.0,0.0932172968148168,0.3984879725085908
39,0.1763308589607635,0.2490627928772258,0.3255015029752776,0.3333333333333332,0.2703280318091451,0.2997051390058972,0.4420872077277241,0.3075867291400445,0.3757186337504227,0.1242138899275928,0.037129529284267,0.0510961810466761,0.1512452308709105,0.0791910230366347,0.0769949494949494,0.2390604281113847,0.082850227950695,0.2833308431694805,0.373134328358209,0.2703664176449662,0.136453008257963,0.4017571884984026,0.5932113847982566,0.2448255470136014,0.0,1.2330868633819363,0.0875460872098884,0.1470215462610896,1.3658664567755476,1.533738879025138,3.1037800687285224
40,0.1779427359490986,0.0728678537956888,0.1255444451260658,0.3656565656565657,0.1009443339960238,0.1244734625105308,0.2617134603231922,0.3056935964787732,0.4014203584714236,0.0532685182037597,0.038401733967865,0.1030542786421499,0.0658515336317481,0.0135151942290949,0.0351010101010101,0.1303466565637431,0.0832723588675634,0.259425270182778,0.4858742004264393,0.2845962290999644,0.1481272119543845,0.1665335463258785,0.2524598824539391,0.2816873644786122,0.0,1.1717227558565408,0.10256295316755,0.1839579938439252,0.4308015217106124,0.6869439512569004,1.5285223367697591
41,0.096542948038176,0.2446110590440487,0.3141525059812282,0.4217171717171717,0.2817594433399602,0.3946925021061499,0.6325719960278054,0.1878460883146386,0.3936422049374366,0.2158955705884352,0.0501814069641426,0.2359883309759547,0.1155706431940397,0.0741124607879717,0.065530303030303,0.1964387194544421,0.0800360218382394,0.183325862841775,0.621535181236674,0.1746709356101031,0.0808100668501769,0.3213258785942492,0.7906623522419599,0.2757737039227281,0.0,0.7770022804229147,0.0759659169440304,0.1812058663769688,1.0762167125803492,0.9411376623880624,1.957388316151203
42,0.4074231177094379,0.4936738519212746,0.612293724311392,0.6313131313131313,0.4950795228628231,0.2836983993260321,0.3446781619572087,0.5721520185527001,0.510652688535678,0.1643607437876058,0.380389200395797,0.2885873408769448,0.7386367050199778,0.2332407445794121,0.245530303030303,0.4997158552756204,0.6395001969944278,0.6324518153294487,0.5636993603411515,0.5748843827819281,0.360253637436099,0.5784345047923323,0.3534966651258007,0.6120638675340035,0.0,2.3359823094464796,0.7328977695097852,1.2596052869817127,1.279286370195461,2.7829748425842378,3.4268041237113405
43,0.1703923647932131,0.2307169634489222,0.3810195693515735,0.4616161616161616,0.3060636182902584,0.3761583824768325,0.4646564954410039,0.2981210658336883,0.3574568819749746,0.1141856749498589,0.0786882156151345,0.1027006718528995,0.144335626520864,0.0836822685626632,0.0551767676767676,0.1810949043379428,0.1309731524736871,0.3122167438617461,0.42590618336887,0.3361792956243329,0.1774478961856075,0.2926517571884984,0.5403816945123159,0.4285432682830672,0.0,1.203234054315527,0.183250591149014,0.3750135795763172,1.2504263413354324,1.3393097961599287,2.05085910652921
44,0.1645811240721102,0.1935098406747891,0.2617017360898104,0.3464646464646465,0.2610337972166998,0.2487363100252738,0.4018235984472331,0.2929149510151924,0.4091985120054108,0.0556480946391542,0.0271874852754087,0.0557151697312588,0.087030973052543,0.0285090446775285,0.0366666666666666,0.1298162530782345,0.0457027072662801,0.2743662532994671,0.4762793176972282,0.2952685876912131,0.1365267400707825,0.2977635782747604,0.5225516740408108,0.4194756554307117,0.0,1.1507152235505491,0.0574376445186568,0.1192105739634256,1.0793650793650795,1.4091645564707824,2.20893470790378
45,0.3955461293743372,0.4625117150890346,0.4577019814735292,0.4277777777777778,0.5014910536779325,0.2217775905644483,0.517017242935813,0.5522741256093521,0.2668244842746026,0.1557262807220314,0.1666116948593507,0.0669863861386138,0.2830534442875598,0.0912137418293879,0.1402525252525252,0.3210835385489676,0.2307367591602408,0.4989790328203596,0.2478678038379531,0.5297047314123088,0.3396087298466378,0.5866613418530352,0.6387769926698804,0.4403705893948355,0.0,2.208831456015479,0.4838120426299688,0.7494477638964328,0.9657615112160568,1.8694298105189628,3.26872852233677
46,0.0247720042417815,0.037207122774133,0.122845224219373,0.3580808080808081,0.0294085487077534,0.3173967986520641,0.3012548523968583,0.0575039045861138,0.2411227595536016,0.2466261005541013,0.0158789991989822,0.1318290311173974,0.1067083245711539,0.0582894573193483,0.04010101010101,0.1120856222769464,0.2512804637811673,0.0341152447831067,0.2649253731343284,0.0367840626111704,0.0140090444357058,0.0549520766773162,0.3865152215545137,0.3035679085353834,0.0,0.21892059982033,0.0104819218599992,0.06489226869455,0.4998032270759544,0.4207196980722024,0.3524398625429552
47,0.1658960763520678,0.2872539831302718,0.3181399914115699,0.5393939393939393,0.3648111332007953,0.3751053074978938,0.5702807619391533,0.2929149510151924,0.3026716266486303,0.1638168406023727,0.0537153088630259,0.1179057637906648,0.1585303571965031,0.0949449304202424,0.0733585858585858,0.23015722674749,0.134350199808634,0.2609193684944469,0.4245735607675907,0.2753468516542156,0.1411226897365316,0.3998402555910543,0.7094367034273262,0.4602799132663119,0.0,1.16619445788128,0.13035536180561,0.254354517472388,1.6492194674012857,1.5108420409232473,2.8701030927835056
48,0.1297136797454931,0.1544517338331771,0.2194343905281884,0.3106060606060606,0.1366302186878727,0.2205139005897219,0.455628780355692,0.2399072364995977,0.1663848495096381,0.1283271577659176,0.0514064929557555,0.0815947666195191,0.0902604620422387,0.0527617705180824,0.0586363636363636,0.1072172759992422,0.090026453537457,0.1965735345385726,0.2313432835820895,0.2073995019565991,0.0976700747149036,0.2436102236421725,0.5166083338836426,0.2329982259018332,0.0,0.9467210282634232,0.0976320419575716,0.2203150461705592,0.7338318247409156,0.7307972174520476,0.9000687285223368
49,0.1770943796394485,0.1113167760074976,0.176676277528986,0.3782828282828283,0.1681908548707753,0.1520640269587195,0.3149769793265325,0.3080600123053623,0.4257693608386878,0.0932114083693102,0.046082080761438,0.2194130127298444,0.0868807642623246,0.0366623827093956,0.0529040404040404,0.2242849024436446,0.11999774863511,0.2419941232133074,0.5277185501066098,0.2568480967627179,0.1262288635469917,0.1822683706070287,0.2973651191969887,0.2574413561994875,0.0,1.1919010434662427,0.1000974975625608,0.1771500995835596,0.3707201889020068,0.558100726683548,1.7621993127147768
