,concave points_worst,perimeter_mean,fractal_dimension_worst,compactness_worst,concave points_worst,perimeter_mean,fractal_dimension_worst,compactness_worst,concave points_worst,perimeter_mean,fractal_dimension_worst,compactness_worst,concave points_worst,perimeter_mean,area_se,fractal_dimension_worst,compactness_worst,concave points_worst
13,1.5381443298969073,-0.405647679931518,-1.094996822560382,-4.734324074577424,1.657384074213884,-1.2210868898429383,-2.620085946743406,-3.964435597097344,-0.0860259403909784,-2.036526099754359,-4.145175070926429,-3.194547119617266,-1.8294359549958417,-2.851965309665779,-7.350394744328694,-5.6702641951094535,-2.4246586421371856,-3.5728459696007038
14,3.035051546391753,7.596237202747417,8.95549116007479,8.827017583098916,-0.9441729574257,7.862643019573718,8.017049123832571,10.544202373403774,-0.6403869752009828,8.12904883640002,7.078607087590352,12.261387163708628,-0.3366009929762656,8.39545465322632,5.179788270853391,6.1401650513481325,13.978571954013486,-0.0328150107515492
15,2.3532646048109966,-0.8750915040358724,7.633670784724328,4.0055658678832184,2.9363545652974086,-1.6008156942305776,8.303312304579055,2.738331315911686,2.093978937086213,-2.326539884425283,8.97295382443378,1.4710967639401535,1.2516033088750171,-3.0522640746199885,-4.8657689834124,9.642595344288509,0.2038622119686208,0.4092276806638216
16,2.211683848797251,1.79638573132132,5.93544305372239,-5.690810504841264,10.455552784207187,2.1424374705616525,4.0158732384723645,-6.610778612072604,11.166818931392111,2.4884892098019855,2.0963034232223388,-7.530746719303946,11.878085078577028,2.8345409490423177,6.059057491144934,0.1767336079723128,-8.450714826535284,12.589351225761952
17,2.8494845360824748,-2.363539691507423,7.278485837973895,-1.1639680875605836,1.5631763381308412,-1.4227636030170436,9.127240018443649,-0.87496046439709,1.9313440632181975,-0.481987514526664,10.975994198913401,-0.5859528412335973,2.2995117883055536,0.4587885739637148,-8.358478610036771,12.824748379383154,-0.2969452180701032,2.6676795133929097
18,3.282474226804124,8.967067478720208,8.286905402019464,7.94655834298532,0.6354885878553304,7.859394009282681,10.097901448087404,7.136306146405855,1.4334056891253488,6.751720539845155,11.908897494155344,6.326053949826391,2.231322790395367,5.644047070407629,7.413172751029675,13.719893540223284,5.515801753246924,3.0292398916653833
19,1.7704467353951892,1.3902816579025976,3.2562971888403434,5.041114857367791,5.753705664198922,2.645472936712506,2.842320152228282,5.811241217678854,7.2806471116183324,3.9006642155224154,2.428343115616221,6.5813675779899175,8.807588559037743,5.155855494332323,10.011859343141483,2.014366079004159,7.3514939383009805,10.334530006457154
20,1.0010996563573884,3.5632391803256533,-3.6894327499389026,0.7984427537237804,-2.081751588335355,4.464256299604214,-3.6841352222320936,1.2240156102354776,-2.386331394102636,5.3652734188827775,-3.678837694525284,1.6495884667471747,-2.690911199869918,6.266290538161339,8.549073290880822,-3.673540166818475,2.0751613232588726,-2.9954910056371986
21,0.8559450171821305,-3.2063747561963787,7.198657866828341,2.2116821286616006,-1.7516575646037689,-5.129601962959045,6.40495713352654,1.9267569324446652,-1.2795958486084027,-7.05282916972171,5.611256400224736,1.6418317362277297,-0.8075341326130364,-8.976056376484376,5.31843327633632,4.8175556669229325,1.356906540010794,-0.33547241661767
22,3.289347079037801,-2.532602515101876,0.4858719750692388,1.9843409171276152,5.89301134089588,-3.990706258212075,-0.3209987211066376,2.59714419655615,6.190312336294196,-5.4488100013222756,-1.1278694172825148,3.209947475984684,6.487613331692511,-6.906913744432473,-1.1392379174621712,-1.934740113458392,3.822750755413219,6.784914327090825
23,2.761512027491409,4.774431499998924,-4.116072489959051,5.010924793849934,3.1716657100440324,5.38284458000568,-4.390398748223156,6.578618213912622,2.9151254111065397,5.991257660012436,-4.66472500648726,8.146311633975312,2.658585112169047,6.599670740019192,1.03110347578791,-4.939051264751364,9.714005054038,2.402044813231554
24,2.879725085910653,12.58749810035022,5.6586697109569135,1.431699430920422,-1.526939357938986,13.812274056534564,6.474224045118379,3.427087457191888,-0.6699741597425396,15.037050012718908,7.289778379279844,5.422475483463353,0.1869910384539064,16.26182596890325,-9.331944413729047,8.105332713441312,7.417863509734819,1.0439562366503512
25,3.505154639175258,0.320818781301386,9.660257904998566,0.1647480183890032,1.6066244728712948,-1.0813880000666387,11.132762134471424,1.5567809356779412,0.1019044042690608,-2.4835947814346637,12.605266363944281,2.9488138529668797,-1.4028156643331728,-3.8858015628026887,-7.597672559521282,14.077770593417139,4.340846770255816,-2.907535732935407
26,3.7127147766323025,7.217956210493507,-2.1422342688156006,10.004420105181158,2.5103000664413377,8.447232045393552,-1.8658313143572272,9.818590835893433,3.3000151590195923,9.676507880293594,-1.5894283598988537,9.632761566605708,4.089730251597846,10.905783715193637,-5.968493940513609,-1.3130254054404809,9.446932297317984,4.879445344176101
27,2.0481099656357387,6.8505106977978265,2.3186858631159653,-6.023510109812295,-3.905895087182512,7.738733095679219,3.7842151668304815,-6.58359785189884,-5.859038750442504,8.62695549356061,5.249744470544998,-7.143685593985384,-7.812182413702498,9.515177891442002,3.354628332802931,6.715273774259515,-7.703773336071928,-9.765326076962488
28,2.78213058419244,7.292149140755635,1.101344121981944,-2.264741743077665,5.009439131388805,8.212111390451868,-0.2121371689722936,-4.190654565235209,3.8094252309744054,9.1320736401481,-1.5256184599265317,-6.116567387392753,2.6094113305600057,10.052035889844335,4.294194599819324,-2.8390997508807696,-8.042480209550298,1.409397430145606
29,2.001374570446736,-0.9938300596165444,2.2556856407950256,-0.8173486351896048,0.9969021640714943,0.1809607538131376,1.151384393036546,-2.689992917064374,1.8145597717656252,1.3557515672428204,0.0470831452780664,-4.562637198939142,2.6322173794597568,2.530542380672503,-5.282347194515518,-1.0572181024804128,-6.435281480813911,3.449874987153887
30,2.54020618556701,-0.5179619241428708,-3.8914988089166256,-4.406209295483006,6.777987981374935,-1.85918529815122,-3.405585202917572,-3.950345471619421,8.514843973074113,-3.2004086721595693,-2.9196715969185174,-3.494481647755838,10.251699964773286,-4.541632046167918,-0.6051713163960072,-2.4337579909194638,-3.0386178238922534,11.98855595647246
31,2.125085910652921,-3.331321681236939,2.80259118402587,2.0428444549991536,-3.453457479376506,-3.1887904691371056,3.162231089444154,0.8822194508996424,-3.8605732305121383,-3.046259257037272,3.521870994862438,-0.2784055531998688,-4.267688981647771,-2.903728044937439,0.9791963981558496,3.8815109002807215,-1.4390305572993805,-4.674804732783404
32,2.538831615120275,0.4951799669751236,-2.1135647406184557,3.5867188088114768,4.535652331868238,-0.7600480095035312,-0.3360751806827212,2.6041447358930485,3.4453108437615305,-2.015275985982187,1.4414143792530127,1.6215706629746205,2.3549693556548235,-3.2705039624608423,6.381490732252072,3.2189039391887473,0.6389965900561924,1.2646278675481164
33,2.4536082474226806,9.209986151914219,6.586073984091917,3.791022446238341,6.363253988141057,7.442102793209721,6.3237404863244,2.5094371564768796,5.87426134531098,5.674219434505224,6.061406988556883,1.2278518667154188,5.385268702480904,3.906336075800727,-4.029508150267235,5.799073490789366,-0.053733423046042,4.896276059650828
34,2.562199312714777,2.4064595930368897,-6.407929678676188,3.340603973341552,3.8282145533226193,0.5051745066022147,-8.138931152823194,4.927289145502921,3.974531397757507,-1.39611057983246,-9.8699326269702,6.513974317664289,4.120848242192396,-3.297395666267135,2.9838734566165908,-11.600934101117204,8.100659489825658,4.267165086627285
35,2.4920962199312715,7.434978615654926,0.9573974374775612,0.7757027408859936,-3.2030848058788153,9.396334405241742,-0.1750146249285428,1.8092173562305596,-5.1204808080159,11.35769019482856,-1.3074266873346472,2.8427319715751262,-7.037876810152985,13.319045984415379,6.041362824596078,-2.439838749740751,3.876246586919691,-8.95527281229007
36,1.9890034364261169,0.5896388032791164,2.266781553408772,1.645459464039624,-1.318849191180396,-0.1302925934310116,1.800637130096364,3.136062085829205,-0.8029218168158012,-0.8502239901411404,1.3344927067839556,4.6266647076187875,-0.286994442451206,-1.5701553868512692,10.585595892636688,0.8683482834715476,6.117267329408368,0.2289329319133884
37,0.6890721649484536,-1.6871731223236996,3.2925852233979143,-0.1358976484182664,2.065051422361217,-2.5930049830611566,4.48477255904817,-1.2738669399640332,2.8150045279124782,-3.4988368437986135,5.676959894698424,-2.4118362315097994,3.564957633463739,-4.40466870453607,-11.138040759969595,6.869147230348679,-3.5498055230555656,4.314910739015
38,0.3984879725085908,0.8306651871929952,-0.0282636918633964,-0.1399316459213544,-1.7001550758356268,2.620147549148693,0.8951595352172343,-2.0372807737032286,-1.627352220112974,4.409629911104391,1.8185827622978656,-3.934629901485101,-1.5545493643903208,6.199112273060086,-8.892061399549963,2.742005989378497,-5.831979029266975,-1.481746508667668
39,3.1037800687285224,-4.5617625621412765,4.189400738621545,4.588508404978795,3.9193298170198543,-5.731882260376838,3.888142613627571,4.935645790811471,3.0298446421987815,-6.902001958612401,3.586884488633596,5.282783176644146,2.140359467377709,-8.072121656847964,4.052203950522973,3.2856263636396212,5.629920562476821,1.2508742925566367
40,1.5285223367697591,0.07739707734055,-2.6881583117564456,-6.432832462833831,1.1599091853516452,1.532819501033476,-4.218030887908313,-6.848593651604657,2.02734791012202,2.9882419247264007,-5.7479034640601805,-7.264354840375481,2.8947866348923945,4.443664348419327,-0.1508936427144456,-7.27777604021205,-7.6801160291463075,3.7622253596627697
41,1.957388316151203,5.648013786989431,4.127810425583948,0.39971356414705,3.4640987733620596,5.909699034423467,2.8609297704402623,2.1614413451583028,2.886549724761882,6.171384281857502,1.5940491152965768,3.9231691261695536,2.3090006761617046,6.433069529291538,-8.859926970378746,0.3271684601528912,5.684896907180806,1.7314516275615268
42,3.4268041237113405,3.9650959779574593,0.9966271810172695,-2.4125767031729084,0.7331844895466292,5.026396993185321,1.9912816604194588,-2.074672427349833,0.9419543692362556,6.087698008413181,2.9859361398216473,-1.7367681515267572,1.150724248925882,7.148999023641043,9.958568609725466,3.980590619223837,-1.3988638757036815,1.359494128615508
43,2.05085910652921,-3.280774020835884,2.8605339649344486,2.847157878250506,-2.268678528906926,-1.433028506646968,2.029124072104644,4.565275145419268,-4.2029600105410285,0.4147170075419488,1.1977141792748391,6.283392412588031,-6.137241492175132,2.262462521730863,-8.718925961339952,0.3663042864450344,8.001509679756792,-8.071522973809236
44,2.20893470790378,-5.914737813471838,2.975091114632945,1.7412756052844076,-0.778788914406182,-5.235071627108199,4.115702762725496,1.6837859890228992,-2.5229678499222574,-4.555405440744558,5.256314410818045,1.6262963727613904,-4.2671467854383325,-3.8757392543809175,-1.3393165680813348,6.396926058910597,1.5688067564998824,-6.011325720954408
45,3.26872852233677,5.7149973975537876,-8.61858853322418,2.1028915994312842,-0.414099301326492,7.6249779565315725,-7.1125675519578175,3.9001668890940095,-1.487292795441674,9.534958515509361,-5.606546570691455,5.697442178756736,-2.560486289556856,11.444939074487149,5.718004505022275,-4.100525589425091,7.494717468419461,-3.6336797836720383
46,0.3524398625429552,3.9593985280430783,1.2321978203480548,5.897184766187074,-0.917641628355748,5.724909346869073,2.429008169757622,7.292958987438747,-1.7455604903245616,7.490420165695067,3.625818519167188,8.68873320869042,-2.5734793522933748,9.255930984521061,-6.02508895939732,4.822628868576755,10.084507429942093,-3.401398214262188
47,2.8701030927835056,-1.1304981655861892,5.847675115420073,6.268904427814003,0.6164071874686988,-0.658991397916094,3.900622546455672,6.182385655973955,2.543724746741712,-0.1874846302459988,1.9535699774912707,6.095866884133907,4.471042306014724,0.284022137424096,-1.1685335957097585,0.0065174085268688,6.00934811229386,6.398359865287738
48,0.9000687285223368,3.695559148397228,6.499106808595804,-4.7498744258231085,11.404206452035089,3.6851246103918784,7.056996874190698,-5.990482778212078,12.692677384812068,3.674690072386529,7.614886939785594,-7.231091130601045,13.981148317589051,3.66425553438118,-4.517364498534864,8.172777005380487,-8.471699482990015,15.269619250366032
49,1.7621993127147768,0.6933781709387832,3.8155537552117456,3.881662910325624,2.056081151755797,0.7386541011246076,2.7128218711107026,5.725001542577624,3.9477591078483183,0.783930031310432,1.6100899870096592,7.5683401748296255,5.839437063940839,0.8292059614962556,-5.943490879673472,0.5073581029086164,9.411678807081627,7.731115020033362
50,0.5106529209621992,-2.7449341281824573,8.006555418019767,-2.6855175146539505,2.805149934745086,-1.118712131297742,9.102744748814322,-3.75658094597018,2.4341146204003152,0.5075098655869732,10.198934079608879,-4.827644377286409,2.0630793060555446,2.1337318624716897,-2.9804504388169004,11.295123410403432,-5.898707808602638,1.692043991710774
51,1.1802061855670103,-5.606889856149948,-6.511741907350804,3.406799953967321,1.7277229409043589,-7.076939317118017,-8.298033180203504,1.9945865355688213,2.810045934915464,-8.546988778086083,-10.084324453056201,0.5823731171703208,3.8923689289265697,-10.017038239054152,6.4424883473039,-11.8706157259089,-0.829840301228178,4.974691922937674
52,0.8654295532646048,-5.306898547828316,-4.064758011327651,-0.6783553517972164,0.3789016148226828,-6.988810217481294,-5.70634587437323,-0.4488801865015488,0.0610594815430764,-8.670721887134272,-7.347933737418808,-0.2194050212058808,-0.2567826517365288,-10.352633556787248,1.2929471366769976,-8.989521600464386,0.0100701440897864,-0.5746247850161356
53,1.8213058419243988,3.3105494773686295,1.1304055062210836,-3.5717490143627924,1.1408685545049484,4.7527541726838045,2.038582557066397,-4.365354476439022,-0.6376341638102596,6.19495886799898,2.946759607911709,-5.1589599385152525,-2.4161368821254685,7.637163563314154,-5.865772163406389,3.854936658757023,-5.9525654005914825,-4.194639600440675
54,2.1030927835051547,-4.1029579761187085,-0.803066661215324,3.985127822759539,-1.5816329335911137,-5.0544853791599955,-0.9785043940134052,3.504835646360021,-2.447557547262447,-6.0060127822012825,-1.153942126811487,3.0245434699605025,-3.3134821609337806,-6.95754018524257,2.4744749650775937,-1.329379859609568,2.544251293560985,-4.1794067746051144
55,0.8681786941580756,2.5301632096109326,-3.199656278738286,3.76740827206716,-8.653728674064473,1.2547670565585447,-2.0454742295122106,4.8770385194621735,-7.538947090300063,-0.0206290964938428,-0.8912921802861352,5.986668766857186,-6.424165506535648,-1.2960252495462312,-3.8728909461730305,0.2628898689399388,7.096299014252198,-5.309383922771233
56,2.874226804123712,-5.727285938576631,2.030985676403728,-1.7686777648709069,6.631675598259302,-6.689595681195211,1.5262382281339737,-2.9804606441283483,6.115086795130858,-7.651905423813792,1.0214907798642188,-4.192243523385788,5.598497992002413,-8.614215166432372,-0.6194822445149596,0.5167433315944652,-5.404026402643231,5.081909188873968
57,2.520962199312715,-1.4812033930931876,-5.251650253877145,1.4130200284076309,1.1375286170720775,-1.641779858069158,-7.073201048860689,0.6402604265884152,1.212869212398182,-1.8023563230451285,-8.894751843844233,-0.1324991752308,1.2882098077242865,-1.9629327880210987,3.281740854804613,-10.716302638827777,-0.9052587770500156,1.36355040305039
58,0.1527147766323024,3.6973004232391498,3.4423068518075115,-2.5833753399288746,5.332451927074432,4.007472218564652,5.280040215141212,-2.5433079306558737,5.054061685106677,4.3176440138901535,7.117773578474912,-2.503240521382873,4.775671443138922,4.627815809215655,-0.5320233367075676,8.955506941808613,-2.463173112109872,4.497281201171168
59,0.6074226804123708,-2.172846702731258,-0.4351415554707132,4.6819821064262666,-1.740497869431042,-2.0281367239174495,0.290428486944638,6.507604997610063,-2.169795163242665,-1.8834267451036413,1.0159985293599887,8.333227888793857,-2.599092457054288,-1.7387167662898335,-10.919384598980205,1.7415685717753413,10.158850779977652,-3.02838975086591
60,0.3545017182130584,2.116189493264801,2.2911269452565035,0.75510264489977,1.8199389127223975,0.8647130602681796,3.907062764969451,0.5895184919741135,3.348104553641956,-0.3867633727284412,5.5229985846824,0.4239343390484576,4.876270194561514,-1.6382398057250616,4.6361191341174335,7.138934404395348,0.2583501861228004,6.404435835481074
61,0.3818556701030928,0.4345195670760036,-1.4039972809309955,-4.108557176828749,2.3021107083703436,1.3311901135221764,-1.8078959941185877,-4.797675570600274,3.1005989253724104,2.2278606599683486,-2.211794707306179,-5.486793964371798,3.899087142374477,3.1245312064145225,5.480350985962533,-2.6156934204937716,-6.175912358143322,4.697575359376544
62,2.4536082474226806,5.848411239432,1.072318336144114,-2.1273865358758606,6.212432005743719,6.875525810379557,1.6165625579326792,-0.29072012373497,7.397997903813045,7.902640381327114,2.160806779721245,1.5459462884059203,8.583563801882372,8.929754952274672,-3.5584218731239625,2.70505100150981,3.38261270054681,9.7691296999517
63,0.6992439862542952,-0.5691040366218656,4.668070911218288,-3.241728705736366,-6.515515024023517,-0.736548727581694,5.032007572513028,-2.9387240575568763,-4.708017116692573,-0.9039934185415228,5.395944233807768,-2.635719409377387,-2.9005192093616277,-1.0714381095013517,-0.943959495467874,5.759880895102508,-2.332714761197897,-1.0930213020306832
64,2.358762886597938,2.5128446463542504,-3.730564638352328,1.7207414871699596,9.466896371674977,3.7959131291595103,-2.0951897647013737,1.314478521648668,9.98249012792178,5.078981611964771,-0.4598148910504204,0.908215556127376,10.498083884168581,6.36205009477003,1.3279153687507084,1.1755599826005323,0.5019525906060848,11.013677640415384
65,2.218556701030928,2.0018731917727357,-0.300697591536538,0.0097425798354244,-0.8155742437737384,0.2527249998661184,-0.60456858397717,1.8456734672893185,-2.6823557375869536,-1.4964231920404991,-0.908439576417802,3.6816043547432127,-4.549137231400168,-3.245571383947116,-5.062319420268932,-1.2123105688584344,5.517535242197107,-6.415918725213384
66,0.8958075601374572,3.3042802058383502,4.963818000823438,-2.206561402028341,-1.893770184340052,2.725755599726069,4.39064556243361,-0.4893957328174856,-2.288732181125617,2.147230993613788,3.8174731240437807,1.22776993639337,-2.6836941779111827,1.568706387501506,-1.8171580627466604,3.2443006856539522,2.9449356056042255,-3.0786561746967473
67,0.9568384879725084,2.239350578900714,3.504685156658681,-0.5842112892487136,3.5217213049970146,0.6378102997857992,5.285891290574999,-1.6532347721324867,2.8285248320700545,-0.9637299793291156,7.067097424491318,-2.7222582550162593,2.135328359143095,-2.56527025844403,-1.0775555254607427,8.848303558407636,-3.791281737900032,1.4421318862161352
68,2.4054982817869415,0.132266490014696,-3.459570673111216,-0.338032333923486,-0.5586632014010128,0.5901253159221936,-5.327272307209194,-1.3302683809391145,-2.286366905502132,1.0479841418296916,-7.194973941307169,-2.322504427954743,-4.014070609603252,1.505842967737188,-13.455246095846656,-9.062675575405148,-3.314740474970371,-5.74177431370437
69,0.8085223367697592,6.854295598612386,1.9884708945753164,7.520395390863891,5.350438968387842,5.73893925999672,1.001235669466724,7.994316428914884,3.812376156942835,4.623582921381056,0.0140004443581316,8.468237466965876,2.274313345497827,3.508226582765391,-4.333689712963847,-0.9732347807504604,8.942158505016865,0.7362505340528196
70,2.459106529209622,7.821112604218163,4.574943201954648,1.1376862815001247,2.4937257419009233,9.718137455490364,6.536323208198224,1.0989076676950733,3.0487727713670405,11.615162306762565,8.497703214441799,1.0601290538900223,3.6038198008331586,13.512187158034768,-9.166768026025064,10.459083220685375,1.0213504400849704,4.158866830299274
71,0.65786941580756,6.144445806572362,-11.297518076540978,-4.178145988438736,-2.243838288097194,8.102084915710089,-13.036301247933856,-3.5281277023080326,-3.278163807790898,10.059724024847812,-14.775084419326737,-2.8781094161773293,-4.312489327484602,12.01736313398554,2.3937487432790223,-16.513867590719613,-2.228091130046625,-5.346814847178306
72,2.610309278350516,4.406343989741627,3.839925798986605,1.932947407373852,6.115403361195375,3.390596729705485,4.503362269223356,1.081153487052371,6.334154595841051,2.3748494696693427,5.1667987394601065,0.2293595667308896,6.5529058304867265,1.3591022096332008,-3.1392845160762812,5.830235209696856,-0.6224343535905912,6.771657065132403
73,1.9010309278350517,5.317757126646737,1.2307654362781597,0.2298798675778952,3.257175507761369,6.144055951738652,0.8901929136124156,-1.5860908888729168,4.957043155574137,6.970354776830568,0.5496203909466711,-3.4020616453237293,6.656910803386907,7.796653601922484,-3.68855557086932,0.209047868280928,-5.218032401774542,8.356778451199675
74,1.190378006872852,3.412347759289559,-0.514076389157192,1.7875637370036637,-0.0642517977558412,2.342855730608621,-1.1199989111869395,3.4073571192033714,1.811635020925566,1.273363701927683,-1.7259214332166863,5.027150501403079,3.6875218396069736,0.2038716732467448,6.965338632023228,-2.3318439552464336,6.646943883602786,5.563408658288379
75,2.089347079037801,-3.3652305412440215,5.480703645533035,7.705575383071929,5.248774024123155,-4.179005480987902,7.448748619190932,6.639256404944313,7.052584468344731,-4.9927804207317825,9.416793592848828,5.5729374268167,8.856394912566309,-5.806555360475663,-1.6154933965185443,11.384838566506724,4.5066184486890855,10.660205356787884
76,1.0181443298969073,0.103158841786366,-10.129731808926527,-3.9698343510151695,-1.9621842582808555,0.8622319020973676,-11.89630637300417,-4.453606766705455,-2.8724366764170055,1.62130496240837,-13.662880937081816,-4.937379182395741,-3.782689094553156,2.3803780227193716,4.6816587871944515,-15.429455501159463,-5.421151598086027,-4.6929415126893055
77,2.8893470790378006,-0.1474871124765132,3.1834478463365534,-1.8740494018629767,-1.1555038527438388,-0.6503023791928492,4.178600876497087,-2.656175772353699,-1.3583372579928867,-1.1531176459091843,5.173753906657619,-3.438302142844421,-1.5611706632419344,-1.6559329126255204,-5.250067932468545,6.168906936818151,-4.220428513335143,-1.764004068490982
78,3.4474226804123718,-5.036062417481937,1.12704795247351,0.9164756388360285,2.8807313331487867,-3.6793059284473295,0.0780152565360648,2.3856332606858874,3.41672212412743,-2.322549439412719,-0.97101743940138,3.854790882535747,3.9527129151060727,-0.9657929503781087,-7.208580029565994,-2.020050135338825,5.323948504385607,4.488703706084715
79,1.0894845360824743,9.805404168363504,5.613983464335673,2.5162665034810305,7.581463952731466,11.566242925782575,6.61704291188108,2.323553234160069,9.559067111322182,13.32708168320164,7.62010235942649,2.1308399648391076,11.5366702699129,15.087920440620712,8.570966628003516,8.623161806971897,1.938126695518146,13.51427342850362
80,0.8421993127147764,2.1989004335308717,4.1670634099342045,-9.661487299193098,2.817740671921605,0.4823795462677052,3.3382395356962795,-9.24501608310957,1.3428979858146293,-1.2341413409954607,2.509415661458355,-8.828544867026043,-0.131944700292346,-2.950662228258628,-9.06425803231829,1.6805917872204303,-8.412073650942515,-1.6067873863993225
81,2.347766323024055,6.764836184642432,5.01563810645858,0.7225415086935284,-2.6726805307414647,6.296068421273848,6.597181643611419,1.0914631837408757,-3.5733862512710783,5.8273006579052655,8.178725180764259,1.4603848587882229,-4.474091971800692,5.3585328945366815,7.347905801939706,9.760268717917098,1.82930653383557,-5.374797692330306
82,3.940893470790378,9.51827665788196,6.132414949677918,-0.1980030580198104,1.1284582013704711,11.1053212907796,5.759348333020912,-0.591148916501416,0.9502347991705788,12.69236592367724,5.386281716363904,-0.9842947749830212,0.7720113969706868,14.27941055657488,12.463859678457872,5.013215099706898,-1.3774406334646268,0.5937879947707948
83,2.530584192439863,-2.7204181394700524,0.6825305729309828,1.0528363069313749,7.015853344120114,-3.726764279138168,0.705996108232216,2.055216398647325,7.1157351131371716,-4.733110418806284,0.7294616435334496,3.057596490363276,7.215616882154228,-5.7394565584744,-1.0524860276992845,0.7529271788346829,4.0599765820792255,7.315498651171285
84,1.0490721649484536,-1.1391809425309,0.0064817939623884,5.661675008483674,-4.652989460575006,-1.8051510793657988,1.7031168604454427,5.446217059120481,-5.638419363547715,-2.4711212162006975,3.3997519269284973,5.230759109757288,-6.623849266520424,-3.137091353035596,-0.6635270114681224,5.096386993411551,5.015301160394096,-7.609279169493134
